Team,Player,x,y,xG,Distance,Outcome,Body Part,Shot Type
West Bromwich Albion,Saido Berahino,118.7,37.5,0.95403117,2.8178005607210728,Goal,Right Foot,Open Play
West Bromwich Albion,José Salomón Rondón Giménez,111.3,37.9,0.21491446,8.949860334105782,Blocked,Left Foot,Open Play
West Bromwich Albion,Saido Berahino,118.4,29.8,0.012261829,10.324727599312244,Saved Off Target,Head,Open Play
Sunderland,Jermain Defoe,112.0,56.9,0.014408334,18.69786084021378,Blocked,Right Foot,Open Play
Sunderland,Jermain Defoe,98.4,34.8,0.02383459,22.2171105231981,Blocked,Right Foot,Open Play
Sunderland,Yann Gérard M''Vila,88.3,34.3,0.024776584,32.20838400168503,Saved,Right Foot,Open Play
Sunderland,Danny Graham,108.1,37.6,0.06778413,12.139604606411204,Off T,Head,Open Play
Aston Villa,Idrissa Gana Gueye,89.0,37.1,0.019967088,31.1353496848839,Off T,Right Foot,Open Play
Newcastle United,Papiss Demba Cissé,111.3,36.0,0.0841084,9.575489543621257,Saved,Head,Open Play
Newcastle United,Aleksandar Mitrović,105.0,40.7,0.024666738,15.016324450410627,Saved,Head,Open Play
Newcastle United,Fabricio Coloccini,109.6,47.1,0.15036368,12.59245806028355,Goal,Right Foot,Open Play
Aston Villa,Ashley Westwood,112.0,52.6,0.04343671,14.92514656544451,Saved,Left Foot,Open Play
Aston Villa,Leandro Bacuna,96.4,19.7,0.010047587,31.12956793789467,Saved,Right Foot,Free Kick
Aston Villa,Jordan Veretout,94.8,49.6,0.023792285,26.966646065093084,Saved,Left Foot,Open Play
Newcastle United,Moussa Sissoko,110.0,30.5,0.2171973,13.793114224133722,Wayward,Left Foot,Open Play
Aston Villa,Jordan Ayew,102.7,41.5,0.053313516,17.364907140552173,Off T,Right Foot,Open Play
Newcastle United,Siem Stefan de Jong,115.5,45.7,0.13185254,7.262231062146125,Off T,Head,Open Play
Aston Villa,Rudy Gestede,109.0,38.0,0.092802145,11.180339887498949,Saved,Head,Open Play
Aston Villa,Jordan Ayew,102.1,24.9,0.037364755,23.41836885865453,Goal,Right Foot,Open Play
Aston Villa,Carlos Alberto Sánchez Moreno,93.6,43.2,0.019906523,26.593232221751464,Saved,Right Foot,Open Play
Newcastle United,Georginio Wijnaldum,111.0,43.6,0.19924778,9.693296652842108,Saved,Right Foot,Open Play
Newcastle United,Aleksandar Mitrović,111.2,37.4,0.06621966,9.176055797563567,Off T,Head,Open Play
Aston Villa,Rudy Gestede,112.8,35.1,0.07241161,8.709190547921203,Saved,Head,Open Play
Newcastle United,Ayoze Pérez Gutiérrez,107.6,44.7,0.21160483,13.260844618650811,Off T,Right Foot,Open Play
Aston Villa,Carlos Alberto Sánchez Moreno,91.0,22.7,0.007185629,33.76818028854975,Off T,Right Foot,Open Play
Everton,Tom Cleverley,102.5,30.9,0.08304733,19.72460392504752,Goal,Left Foot,Open Play
AFC Bournemouth,Marc Pugh,112.5,35.9,0.47353765,8.547514258543242,Goal,Right Foot,Open Play
Everton,Ross Barkley,111.4,27.8,0.04003388,14.926486525636228,Blocked,Left Foot,Open Play
AFC Bournemouth,Matt Ritchie,95.0,42.9,0.04605863,25.167637950352034,Blocked,Left Foot,Open Play
Everton,Tom Cleverley,96.9,34.6,0.051963665,23.722773868163053,Off T,Right Foot,Open Play
AFC Bournemouth,Matt Ritchie,94.7,42.3,0.036685802,25.404330339530695,Blocked,Left Foot,Open Play
AFC Bournemouth,Matt Ritchie,95.7,32.4,0.04182428,25.460754112948027,Blocked,Left Foot,Open Play
AFC Bournemouth,Steve Cook,111.8,46.0,0.06185592,10.160708636704433,Off T,Head,Open Play
Everton,Ross Barkley,104.1,43.8,0.060505845,16.34778272427182,Off T,Right Foot,Open Play
Everton,Ross Barkley,105.1,34.4,0.24627207,15.917600321656533,Saved,Right Foot,Open Play
Everton,El-Hadji Baye Oumar Niasse,110.1,35.2,0.040344775,11.002272492535353,Off T,Right Foot,Open Play
AFC Bournemouth,Joshua King,112.3,57.5,0.011202154,19.11910039724673,Off T,Right Foot,Open Play
Everton,Ross Barkley,97.7,24.4,0.02168948,27.214885632682712,Blocked,Right Foot,Open Play
AFC Bournemouth,Joshua King,95.5,46.4,0.04073945,25.32212471338059,Off T,Right Foot,Open Play
AFC Bournemouth,Callum Wilson,112.2,50.2,0.07997005,12.840560735419619,Off T,Right Foot,Open Play
AFC Bournemouth,Matt Ritchie,97.6,47.8,0.070975944,23.719190542680842,Saved,Left Foot,Free Kick
Everton,Leighton Baines,112.6,29.6,0.1705538,12.764011908487083,Goal,Left Foot,Open Play
Everton,Aaron Lennon,95.5,41.1,0.044369604,24.5246814454337,Saved,Right Foot,Open Play
Everton,Tony Hibbert,109.2,55.0,0.060018376,18.483506160899235,Saved,Right Foot,Open Play
AFC Bournemouth,Benik Afobe,107.7,35.3,0.15700018,13.167383946707105,Blocked,Left Foot,Open Play
AFC Bournemouth,Junior Stanislas,105.7,27.5,0.050232697,18.993156662334986,Blocked,Right Foot,Open Play
AFC Bournemouth,Matt Ritchie,99.6,38.9,0.0553231,20.4296353369315,Blocked,Left Foot,Open Play
Everton,Tom Cleverley,99.2,37.6,0.07187948,20.93800372528384,Wayward,Right Foot,Open Play
AFC Bournemouth,Junior Stanislas,104.0,22.2,0.027857203,23.934076125892137,Off T,Right Foot,Open Play
AFC Bournemouth,Benik Afobe,113.1,41.1,0.18745849,6.987131027825375,Off T,Head,Open Play
AFC Bournemouth,Junior Stanislas,100.5,30.1,0.061142743,21.869156362329115,Blocked,Right Foot,Open Play
AFC Bournemouth,Matt Ritchie,98.6,53.4,0.02780257,25.249158401816093,Off T,Left Foot,Open Play
Crystal Palace,Yohan Cabaye,84.9,33.9,0.010173273,35.62611401766967,Off T,Right Foot,Open Play
Watford,Troy Deeney,107.4,40.1,0.7835,12.600396819148191,Goal,Right Foot,Penalty
Crystal Palace,Yohan Cabaye,93.9,41.6,0.025012022,26.148996156640504,Saved,Left Foot,Open Play
Crystal Palace,Connor Wickham,97.6,50.3,0.029273072,24.654614172604695,Blocked,Left Foot,Open Play
Crystal Palace,Pape N''Diaye Souaré,94.6,31.0,0.021157173,26.9473560855235,Blocked,Left Foot,Open Play
Crystal Palace,Yohan Cabaye,86.7,53.8,0.009524559,36.04622032890549,Off T,Right Foot,Free Kick
Watford,Troy Deeney,89.1,42.0,0.022187093,30.96465727244531,Off T,Right Foot,Open Play
Watford,Odion Jude Ighalo,115.0,28.0,0.0711544,13.0,Saved,Left Foot,Open Play
Watford,Odion Jude Ighalo,111.9,42.3,0.2364075,8.420213774008348,Off T,Right Foot,Open Play
Crystal Palace,Emmanuel Adebayor,112.6,37.5,0.09807823,7.810889834071409,Goal,Head,Open Play
Crystal Palace,Emmanuel Adebayor,114.8,40.9,0.6640972,5.277309920783507,Saved,Right Foot,Open Play
Crystal Palace,Jordon Mutch,92.8,58.0,0.008852186,32.61656021103391,Saved,Right Foot,Open Play
Watford,Troy Deeney,98.2,37.7,0.044144683,21.92099450298731,Blocked,Right Foot,Open Play
Watford,Nathan Aké,115.2,30.1,0.080989026,11.002272492535347,Off T,Left Foot,Open Play
Watford,Nathan Aké,105.3,30.5,0.117855705,17.502571239677902,Saved,Left Foot,Open Play
Watford,Troy Deeney,96.5,41.8,0.037988596,23.568835355188853,Blocked,Right Foot,Open Play
Watford,Mario Suárez Mata,92.3,40.2,0.028959522,27.700722012250875,Blocked,Left Foot,Open Play
Crystal Palace,Chung-Yong Lee,105.5,68.2,0.007500792,31.709462310168554,Saved,Right Foot,Free Kick
Crystal Palace,Damien Delaney,111.4,46.3,0.045392744,10.660675400742669,Off T,Head,Open Play
Watford,Troy Deeney,110.8,34.4,0.23600088,10.770329614269011,Goal,Right Foot,Open Play
Crystal Palace,Pape N''Diaye Souaré,92.7,24.3,0.015154537,31.492538798896476,Blocked,Left Foot,Open Play
Crystal Palace,Yohan Cabaye,96.7,34.9,0.025108235,23.851624682608097,Post,Left Foot,Open Play
Crystal Palace,Wilfried Zaha,111.4,23.5,0.015308936,18.60671921645511,Off T,Right Foot,Open Play
Watford,Almen Abdi,94.9,33.6,0.044581,25.903088618927278,Blocked,Right Foot,Open Play
Crystal Palace,Damien Delaney,103.5,41.1,0.06282994,16.5366260162102,Off T,Head,Open Play
Crystal Palace,Joel Ward,111.0,36.7,0.104912326,9.585927185202273,Off T,Head,Open Play
Arsenal,Olivier Giroud,110.3,36.8,0.07424382,10.214205793893134,Goal,Head,Open Play
Arsenal,Olivier Giroud,99.3,51.7,0.028207658,23.777720664521237,Blocked,Left Foot,Open Play
Arsenal,Gabriel Armando de Abreu,113.4,41.4,0.18901204,6.746851117373194,Saved,Head,Open Play
Aston Villa,Ashley Westwood,91.6,42.4,0.03132043,28.5012280437177,Saved,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,106.6,34.8,0.13698411,14.373586887064764,Blocked,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,104.8,24.7,0.033643987,21.566872745022632,Off T,Right Foot,Open Play
Arsenal,Jack Wilshere,114.9,44.7,0.3143006,6.935416353759878,Off T,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,113.7,36.4,0.3390156,7.256031973468692,Saved Off Target,Left Foot,Open Play
Aston Villa,Scott Sinclair,110.2,29.4,0.0873601,14.43606594609487,Wayward,Left Foot,Open Play
Aston Villa,Carlos Alberto Sánchez Moreno,90.2,38.7,0.021775935,29.82834222681508,Blocked,Right Foot,Open Play
Aston Villa,Kevin Toner,108.9,45.9,0.057736423,12.570600622086435,Wayward,Head,Open Play
Arsenal,Héctor Bellerín Moruno,98.9,41.6,0.044765577,21.160576551691584,Off T,Left Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,97.9,28.1,0.06041742,25.100199202396777,Off T,Right Foot,Free Kick
Arsenal,Mohamed Naser Elsayed Elneny,109.1,44.1,0.10235278,11.645600027478196,Off T,Right Foot,Open Play
Arsenal,Santiago Cazorla González,105.9,50.4,0.14244156,17.520559351801523,Saved,Right Foot,Open Play
Arsenal,Olivier Giroud,114.8,33.3,0.12626846,8.481155581640987,Goal,Left Foot,Open Play
Arsenal,Olivier Giroud,110.9,32.8,0.35421708,11.60387866189577,Goal,Left Foot,Open Play
Aston Villa,Jack Grealish,100.3,32.5,0.05648822,21.079373804740978,Blocked,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,95.7,40.9,0.16645105,24.31666095499133,Saved,Right Foot,Open Play
Aston Villa,Micah Richards,110.1,37.2,0.0464408,10.288342918079671,Saved,Head,Open Play
Arsenal,Mohamed Naser Elsayed Elneny,112.5,49.6,0.4281581,12.182364302548173,Off T,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,115.9,17.2,0.009901251,23.165707414193076,Off T,Right Foot,Open Play
Arsenal,Mikel Arteta Amatriain,108.9,45.0,0.37236434,12.174152947946721,Saved to Post,Right Foot,Open Play
Liverpool,Oluwaseyi Babajide Ojo,96.0,24.8,0.025211615,28.408449447303525,Saved,Right Foot,Open Play
West Bromwich Albion,José Salomón Rondón Giménez,109.2,51.1,0.13778277,15.487091398968367,Goal,Right Foot,Open Play
Liverpool,Christian Benteke Liolo,104.9,31.4,0.096089765,17.377284022539307,Off T,Left Foot,Open Play
Liverpool,Cameron Brannagan,108.1,31.7,0.08262946,14.508618128546914,Saved,Right Foot,Open Play
Liverpool,Jordon Ibe,105.9,41.9,0.20754081,14.227438279606059,Goal,Left Foot,Open Play
Liverpool,Joe Allen,89.3,47.8,0.019666217,31.675384764829616,Off T,Right Foot,Open Play
West Bromwich Albion,James McClean,95.5,28.9,0.029434314,26.897211751406502,Blocked,Right Foot,Open Play
Liverpool,Christian Benteke Liolo,98.8,34.4,0.08450238,21.927152117865194,Blocked,Right Foot,Free Kick
West Bromwich Albion,José Salomón Rondón Giménez,108.2,50.1,0.068982005,15.532224567009065,Post,Head,Open Play
West Bromwich Albion,José Salomón Rondón Giménez,116.9,47.7,0.14797515,8.300602387778854,Off T,Left Foot,Open Play
West Bromwich Albion,James McClean,91.2,33.4,0.015983043,29.546573405388312,Off T,Right Foot,Open Play
Liverpool,Oluwaseyi Babajide Ojo,107.8,20.1,0.0096945865,23.3420221917468,Off T,Left Foot,Open Play
West Bromwich Albion,James McClean,98.6,27.2,0.034083907,24.935917869611302,Off T,Right Foot,Open Play
West Bromwich Albion,José Salomón Rondón Giménez,112.9,48.2,0.105419256,10.84665847162157,Off T,Head,Open Play
West Bromwich Albion,Claudio Ariel Yacob,90.7,52.8,0.01739929,31.973895602506737,Blocked,Left Foot,Open Play
West Bromwich Albion,José Salomón Rondón Giménez,112.1,48.1,0.12251449,11.314592347937248,Blocked,Right Foot,Open Play
West Bromwich Albion,Craig Dawson,117.9,42.1,0.2599237,2.969848480983497,Off T,Head,Open Play
West Bromwich Albion,José Salomón Rondón Giménez,113.0,24.6,0.01600528,16.9162643630324,Blocked,Right Foot,Open Play
West Bromwich Albion,Tyler Roberts,114.6,38.1,0.6280385,5.724508712544689,Blocked,Right Foot,Open Play
West Bromwich Albion,José Salomón Rondón Giménez,96.9,28.2,0.024775233,25.93935234349539,Blocked,Right Foot,Open Play
Tottenham Hotspur,Harry Kane,112.8,46.7,0.12888715,9.835141076771603,Goal,Right Foot,Open Play
Tottenham Hotspur,Harry Kane,110.5,37.9,0.10207344,9.729337079164234,Off T,Head,Open Play
Tottenham Hotspur,Kyle Walker,89.6,49.4,0.019351551,31.820119421523238,Off T,Right Foot,Open Play
Tottenham Hotspur,Harry Kane,102.8,33.4,0.15241206,18.42281194606296,Goal,Left Foot,Open Play
Tottenham Hotspur,Christian Dannemann Eriksen,107.2,51.7,0.060566295,17.34156855650607,Off T,Right Foot,Open Play
Tottenham Hotspur,Eric Dier,90.5,52.3,0.021076806,31.961539387207242,Blocked,Right Foot,Open Play
Tottenham Hotspur,Danny Rose,117.8,26.6,0.014186583,13.579396157414363,Off T,Left Foot,Open Play
Tottenham Hotspur,Harry Kane,93.9,59.5,0.0071685114,32.58005524857193,Saved,Right Foot,Open Play
AFC Bournemouth,Steve Cook,113.9,38.8,0.1066246,6.216912416947816,Off T,Head,Open Play
Tottenham Hotspur,Bamidele Alli,94.7,27.9,0.035122048,28.044607324760314,Saved,Right Foot,Open Play
Tottenham Hotspur,Kyle Walker,108.2,56.7,0.053705662,20.4482273070308,Off T,Right Foot,Open Play
Tottenham Hotspur,Harry Kane,92.0,50.7,0.028420696,29.974822768450192,Saved,Right Foot,Open Play
Tottenham Hotspur,Christian Dannemann Eriksen,112.8,41.5,0.6160112,7.354590403278761,Goal,Right Foot,Open Play
AFC Bournemouth,Lewis Grabban,112.1,40.4,0.14782605,7.910120100226044,Off T,Head,Open Play
Tottenham Hotspur,Eric Dier,90.1,39.1,0.017211357,29.913542083812146,Off T,Right Foot,Open Play
Tottenham Hotspur,Bamidele Alli,109.5,40.0,0.13966918,10.5,Off T,Right Foot,Open Play
Tottenham Hotspur,Ryan Mason,108.6,23.8,0.06994204,19.809088823063014,Saved,Left Foot,Open Play
Tottenham Hotspur,Christian Dannemann Eriksen,111.8,56.3,0.014327681,18.246369501903658,Blocked,Right Foot,Open Play
Tottenham Hotspur,Harry Kane,89.4,37.1,0.024015278,30.73711111994749,Off T,Right Foot,Open Play
Tottenham Hotspur,Christian Dannemann Eriksen,92.9,40.1,0.02907804,27.100184501216955,Off T,Right Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,116.8,27.4,0.0150473565,13.000000000000002,Blocked,Left Foot,Open Play
Leicester City,Robert Huth,109.4,47.5,0.06140117,12.98499133615421,Off T,Head,Open Play
Manchester City,Kevin De Bruyne,104.6,47.5,0.12844042,17.129214809792078,Saved,Right Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,107.0,27.3,0.036192924,18.1738823590338,Blocked,Right Foot,Open Play
Leicester City,Jamie Vardy,109.0,38.7,0.06452818,11.076551810017412,Wayward,Right Foot,Open Play
Leicester City,Riyad Mahrez,98.6,53.8,0.022662567,25.463699652642784,Off T,Left Foot,Open Play
Manchester City,Raheem Sterling,108.2,47.2,0.214885,13.823168956501977,Saved,Right Foot,Open Play
Manchester City,Raheem Sterling,99.1,51.7,0.021610575,23.952035404115456,Saved,Right Foot,Open Play
Manchester City,Aleksandar Kolarov,94.6,24.9,0.023639983,29.54945007948541,Off T,Left Foot,Open Play
Manchester City,Raheem Sterling,103.9,26.1,0.04747484,21.270166901084714,Saved,Left Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,100.0,33.8,0.03055557,20.93895890439637,Off T,Right Foot,Open Play
Manchester City,Bacary Sagna,112.6,36.1,0.06890606,8.364807230295273,Wayward,Head,Open Play
Leicester City,Marc Albrighton,117.6,48.7,0.17227724,9.0249653738948,Off T,Right Foot,Open Play
Leicester City,Jamie Vardy,101.6,38.9,0.24370956,18.432851108821993,Off T,Right Foot,Open Play
Leicester City,Christian Fuchs,97.8,31.5,0.021173598,23.771621736852538,Saved,Right Foot,Open Play
Manchester City,Nicolás Hernán Otamendi,109.6,37.3,0.044862214,10.744766167767455,Off T,Head,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,116.2,44.3,0.51790327,5.738466694161425,Off T,Left Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,106.3,34.0,0.08044887,14.956269588369958,Blocked,Right Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,100.4,37.5,0.057402436,19.758795509848262,Blocked,Right Foot,Open Play
Leicester City,Danny Drinkwater,92.1,42.0,0.022790069,27.971592732627872,Blocked,Right Foot,Open Play
Leicester City,Jamie Vardy,107.5,38.7,0.05844971,12.567418191498204,Saved,Head,Open Play
Leicester City,N''Golo Kanté,90.3,40.7,0.02481615,29.708248012967715,Off T,Right Foot,Open Play
Leicester City,Marc Albrighton,109.1,52.5,0.106408924,16.584932921178794,Off T,Right Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,97.5,32.7,0.029653778,23.654597861726586,Wayward,Right Foot,Open Play
Manchester City,Nicolás Hernán Otamendi,110.7,42.8,0.07096631,9.71236325515062,Saved,Head,Open Play
Manchester City,Fernando Luiz Rosa,105.3,39.6,0.06411199,14.705441169852746,Blocked,Right Foot,Open Play
Manchester City,Aleksandar Kolarov,92.5,60.5,0.007896929,34.30014577228499,Blocked,Left Foot,Free Kick
Manchester City,Raheem Sterling,95.9,31.2,0.028179796,25.656383221334995,Blocked,Right Foot,Open Play
Manchester City,Wilfried Guemiand Bony,110.5,34.8,0.07184921,10.830050784737809,Off T,Left Foot,Open Play
Leicester City,Jamie Vardy,108.8,26.2,0.07055547,17.77301325043112,Saved,Left Foot,Open Play
Leicester City,Christian Fuchs,99.9,57.7,0.019391732,26.78245694479877,Saved,Left Foot,Open Play
Manchester City,Wilfried Guemiand Bony,103.8,41.9,0.13556847,16.311039206623228,Blocked,Left Foot,Open Play
Crystal Palace,Yohan Cabaye,97.0,43.8,0.03353758,23.31179958733345,Blocked,Right Foot,Open Play
Crystal Palace,Yannick Bolasie Yala,101.3,27.5,0.037122253,22.493110056192766,Saved,Left Foot,Open Play
Crystal Palace,Dwight Gayle,106.5,41.0,0.20964535,13.536986370680884,Off T,Right Foot,Open Play
Everton,Ross Barkley,106.5,40.2,0.05068048,13.501481400201978,Blocked,Left Foot,Open Play
Crystal Palace,Yohan Cabaye,87.9,42.4,0.02382794,32.18959459204169,Off T,Right Foot,Open Play
Everton,Séamus Coleman,94.5,56.8,0.0148379905,30.5366992322353,Saved,Left Foot,Open Play
Everton,Séamus Coleman,112.6,49.1,0.09146193,11.729023829799312,Saved,Right Foot,Open Play
Crystal Palace,Wilfried Zaha,110.4,54.9,0.05198895,17.724841325100765,Off T,Right Foot,Open Play
Everton,Arouna Koné,96.4,42.4,0.040764287,23.721720005092372,Off T,Right Foot,Open Play
Everton,Romelu Lukaku Menama,108.4,31.5,0.23562095,14.38089009762608,Saved,Left Foot,Open Play
Everton,Séamus Coleman,91.4,37.1,0.031065742,28.74665197896965,Blocked,Left Foot,Open Play
Crystal Palace,Joel Ward,108.8,42.3,0.062431037,11.43372205364465,Wayward,Head,Open Play
Crystal Palace,Dwight Gayle,111.9,31.9,0.050689884,11.455129855222067,Off T,Right Foot,Open Play
Crystal Palace,Mile Jedinak,93.4,36.4,0.026815025,26.842503609015306,Blocked,Right Foot,Open Play
Crystal Palace,Dwight Gayle,116.9,36.7,0.33665052,4.527692569068702,Saved,Head,Open Play
Crystal Palace,Yannick Bolasie Yala,98.8,22.1,0.011897868,27.746170906991836,Off T,Right Foot,Open Play
Everton,Ross Barkley,96.5,38.8,0.03982911,23.5306183514161,Post,Right Foot,Open Play
Crystal Palace,Jason Puncheon,110.0,31.7,0.38615504,12.995768542106312,Saved,Left Foot,Open Play
Crystal Palace,Joel Ward,103.5,50.4,0.039676156,19.504102132628407,Saved,Right Foot,Open Play
Everton,John Stones,110.2,42.2,0.06542914,10.043903623591774,Saved,Head,Open Play
Crystal Palace,Jason Puncheon,98.0,25.5,0.025822418,26.348624252510795,Saved,Right Foot,Open Play
Crystal Palace,Yohan Cabaye,101.1,25.0,0.028984904,24.12902816111748,Saved,Right Foot,Open Play
Crystal Palace,Jason Puncheon,110.1,54.1,0.05882341,17.22846481843348,Saved,Left Foot,Open Play
Crystal Palace,Emmanuel Adebayor,114.5,38.6,0.28985798,5.675385449465084,Off T,Head,Open Play
Crystal Palace,Connor Wickham,113.5,40.8,0.40024403,6.549045732013176,Wayward,Right Foot,Open Play
Crystal Palace,Connor Wickham,111.7,40.0,0.098340295,8.299999999999997,Off T,Head,Open Play
Everton,José Ramiro Funes Mori,89.8,42.8,0.022452798,30.3295235702772,Saved,Left Foot,Open Play
Crystal Palace,Emmanuel Adebayor,115.9,37.0,0.44866702,5.08035431835221,Off T,Head,Open Play
Crystal Palace,Jason Puncheon,98.5,46.6,0.04424926,22.490220096744274,Blocked,Right Foot,Open Play
Leicester City,Robert Huth,109.3,33.7,0.030650567,12.416923934694939,Off T,Head,Open Play
Leicester City,Shinji Okazaki,116.5,43.8,0.19259411,5.166236541235794,Blocked,Right Foot,Open Play
Norwich City,Ryan Bennett,113.8,36.4,0.115912385,7.169379331573971,Off T,Head,Open Play
Leicester City,Marc Albrighton,96.8,37.6,0.04421121,23.323807579381203,Off T,Right Foot,Open Play
Norwich City,Alexander Banor Tettey,94.0,12.9,0.0074018682,37.55542570654738,Off T,Right Foot,Open Play
Leicester City,Riyad Mahrez,111.2,52.9,0.068024226,15.615697230671447,Blocked,Left Foot,Open Play
